OwnerName,OwnerContactInfo,ApartmentAddress,ApartmentPrice,ApartmentRoomCount,PhotoUrl,PhotoDescription,ReviewName,ReviewText,RatingScore,ReservationStartDate,ReservationEndDate,ReservationStatus
Owner 61,owner61@mail.test,"59 Main Street, Apt 145",409617,1,https://img.example.com/apartments/145/photo-3.jpg,Living room view #15,Reviewer 1202,Review text sample #1202,2,2026-01-25,2026-02-05,Pending
Owner 32,owner32@mail.test,"47 Main Street, Apt 165",33438,3,https://img.example.com/apartments/165/photo-5.jpg,Living room view #6,Reviewer 261,Review text sample #261,1,2025-11-25,2025-11-26,Completed
Owner 223,owner223@mail.test,"149 Main Street, Apt 247",428894,2,https://img.example.com/apartments/247/photo-4.jpg,Living room view #13,Reviewer 689,Review text sample #689,3,2025-11-23,2025-12-01,Cancelled
Owner 45,owner45@mail.test,"9 Main Street, Apt 255",274671,3,https://img.example.com/apartments/255/photo-3.jpg,Living room view #4,Reviewer 1496,Review text sample #1496,5,2026-04-25,2026-05-03,Cancelled
Owner 144,owner144@mail.test,"57 Main Street, Apt 443",360152,5,https://img.example.com/apartments/443/photo-1.jpg,Living room view #14,Reviewer 1152,Review text sample #1152,2,2026-06-03,2026-06-12,Confirmed
Owner 212,owner212@mail.test,"55 Main Street, Apt 396",227371,3,https://img.example.com/apartments/396/photo-5.jpg,Living room view #10,Reviewer 1161,Review text sample #1161,5,2025-11-26,2025-12-07,Confirmed
Owner 102,owner102@mail.test,"207 Main Street, Apt 157",197918,4,https://img.example.com/apartments/157/photo-3.jpg,Living room view #14,Reviewer 1900,Review text sample #1900,3,2026-07-02,2026-07-12,Cancelled
Owner 230,owner230@mail.test,"174 Main Street, Apt 58",229596,3,https://img.example.com/apartments/58/photo-1.jpg,Living room view #9,Reviewer 1093,Review text sample #1093,5,2026-03-26,2026-04-07,Cancelled
Owner 112,owner112@mail.test,"150 Main Street, Apt 246",368336,1,https://img.example.com/apartments/246/photo-1.jpg,Living room view #3,Reviewer 1328,Review text sample #1328,3,2026-01-28,2026-02-07,Confirmed
Owner 60,owner60@mail.test,"198 Main Street, Apt 379",327185,1,https://img.example.com/apartments/379/photo-3.jpg,Living room view #19,Reviewer 469,Review text sample #469,1,2026-03-07,2026-03-12,Cancelled
Owner 159,owner159@mail.test,"119 Main Street, Apt 420",139846,5,https://img.example.com/apartments/420/photo-3.jpg,Living room view #5,Reviewer 1230,Review text sample #1230,3,2026-01-18,2026-01-19,Pending
Owner 7,owner7@mail.test,"114 Main Street, Apt 47",226228,4,https://img.example.com/apartments/47/photo-4.jpg,Living room view #5,Reviewer 64,Review text sample #64,2,2025-12-06,2025-12-18,Pending
Owner 87,owner87@mail.test,"197 Main Street, Apt 9",154123,3,https://img.example.com/apartments/9/photo-3.jpg,Living room view #19,Reviewer 269,Review text sample #269,4,2026-03-21,2026-03-31,Completed
Owner 220,owner220@mail.test,"142 Main Street, Apt 247",351325,1,https://img.example.com/apartments/247/photo-2.jpg,Living room view #2,Reviewer 74,Review text sample #74,3,2026-05-14,2026-05-26,Pending
Owner 157,owner157@mail.test,"100 Main Street, Apt 284",438806,2,https://img.example.com/apartments/284/photo-4.jpg,Living room view #12,Reviewer 509,Review text sample #509,5,2025-12-01,2025-12-08,Pending
Owner 65,owner65@mail.test,"9 Main Street, Apt 335",339040,1,https://img.example.com/apartments/335/photo-3.jpg,Living room view #6,Reviewer 363,Review text sample #363,1,2026-06-17,2026-06-30,Confirmed
Owner 86,owner86@mail.test,"83 Main Street, Apt 328",313081,2,https://img.example.com/apartments/328/photo-3.jpg,Living room view #18,Reviewer 1813,Review text sample #1813,5,2026-01-15,2026-01-22,Pending
Owner 101,owner101@mail.test,"80 Main Street, Apt 109",82523,2,https://img.example.com/apartments/109/photo-4.jpg,Living room view #1,Reviewer 1907,Review text sample #1907,3,2025-12-10,2025-12-11,Pending
Owner 73,owner73@mail.test,"113 Main Street, Apt 397",356952,2,https://img.example.com/apartments/397/photo-3.jpg,Living room view #18,Reviewer 190,Review text sample #190,4,2026-02-01,2026-02-06,Completed
Owner 107,owner107@mail.test,"190 Main Street, Apt 329",208318,2,https://img.example.com/apartments/329/photo-5.jpg,Living room view #2,Reviewer 1839,Review text sample #1839,3,2026-02-12,2026-02-24,Cancelled
Owner 19,owner19@mail.test,"271 Main Street, Apt 288",327537,2,https://img.example.com/apartments/288/photo-2.jpg,Living room view #15,Reviewer 101,Review text sample #101,5,2025-12-29,2025-12-31,Cancelled
Owner 46,owner46@mail.test,"158 Main Street, Apt 161",318542,3,https://img.example.com/apartments/161/photo-3.jpg,Living room view #4,Reviewer 1888,Review text sample #1888,4,2026-01-07,2026-01-09,Confirmed
Owner 87,owner87@mail.test,"40 Main Street, Apt 344",144569,2,https://img.example.com/apartments/344/photo-3.jpg,Living room view #8,Reviewer 735,Review text sample #735,2,2025-11-19,2025-11-27,Cancelled
Owner 82,owner82@mail.test,"118 Main Street, Apt 272",253704,4,https://img.example.com/apartments/272/photo-4.jpg,Living room view #7,Reviewer 433,Review text sample #433,1,2026-03-26,2026-03-29,Cancelled
Owner 172,owner172@mail.test,"294 Main Street, Apt 96",95363,5,https://img.example.com/apartments/96/photo-5.jpg,Living room view #15,Reviewer 420,Review text sample #420,5,2026-02-05,2026-02-10,Confirmed
Owner 134,owner134@mail.test,"214 Main Street, Apt 316",109503,4,https://img.example.com/apartments/316/photo-1.jpg,Living room view #5,Reviewer 1439,Review text sample #1439,5,2025-12-16,2025-12-23,Cancelled
Owner 78,owner78@mail.test,"6 Main Street, Apt 68",236512,1,https://img.example.com/apartments/68/photo-3.jpg,Living room view #16,Reviewer 593,Review text sample #593,2,2025-12-20,2025-12-29,Confirmed
Owner 230,owner230@mail.test,"100 Main Street, Apt 423",333116,3,https://img.example.com/apartments/423/photo-4.jpg,Living room view #16,Reviewer 1740,Review text sample #1740,1,2026-02-26,2026-03-02,Confirmed
Owner 168,owner168@mail.test,"122 Main Street, Apt 186",217210,3,https://img.example.com/apartments/186/photo-2.jpg,Living room view #13,Reviewer 296,Review text sample #296,1,2025-12-03,2025-12-05,Pending
Owner 172,owner172@mail.test,"242 Main Street, Apt 10",363579,4,https://img.example.com/apartments/10/photo-2.jpg,Living room view #7,Reviewer 541,Review text sample #541,1,2026-07-04,2026-07-08,Cancelled
Owner 211,owner211@mail.test,"101 Main Street, Apt 346",347790,3,https://img.example.com/apartments/346/photo-1.jpg,Living room view #16,Reviewer 1034,Review text sample #1034,3,2026-05-25,2026-06-01,Pending
Owner 217,owner217@mail.test,"263 Main Street, Apt 192",54110,2,https://img.example.com/apartments/192/photo-5.jpg,Living room view #13,Reviewer 1764,Review text sample #1764,4,2025-12-30,2026-01-04,Pending
Owner 16,owner16@mail.test,"80 Main Street, Apt 345",76098,2,https://img.example.com/apartments/345/photo-2.jpg,Living room view #12,Reviewer 520,Review text sample #520,2,2026-07-08,2026-07-09,Confirmed
Owner 222,owner222@mail.test,"164 Main Street, Apt 297",57785,5,https://img.example.com/apartments/297/photo-3.jpg,Living room view #1,Reviewer 1816,Review text sample #1816,1,2026-07-13,2026-07-25,Completed
Owner 231,owner231@mail.test,"286 Main Street, Apt 277",298839,1,https://img.example.com/apartments/277/photo-1.jpg,Living room view #6,Reviewer 749,Review text sample #749,4,2026-03-19,2026-03-23,Completed
Owner 20,owner20@mail.test,"37 Main Street, Apt 355",34083,2,https://img.example.com/apartments/355/photo-2.jpg,Living room view #10,Reviewer 862,Review text sample #862,2,2026-06-17,2026-06-26,Cancelled
Owner 242,owner242@mail.test,"254 Main Street, Apt 30",313451,1,https://img.example.com/apartments/30/photo-4.jpg,Living room view #8,Reviewer 647,Review text sample #647,1,2026-02-15,2026-02-23,Confirmed
Owner 223,owner223@mail.test,"10 Main Street, Apt 271",170097,4,https://img.example.com/apartments/271/photo-5.jpg,Living room view #3,Reviewer 127,Review text sample #127,5,2026-01-19,2026-02-01,Pending
Owner 29,owner29@mail.test,"240 Main Street, Apt 83",305908,3,https://img.example.com/apartments/83/photo-2.jpg,Living room view #13,Reviewer 394,Review text sample #394,3,2026-03-03,2026-03-04,Pending
Owner 158,owner158@mail.test,"211 Main Street, Apt 120",62988,4,https://img.example.com/apartments/120/photo-4.jpg,Living room view #1,Reviewer 1206,Review text sample #1206,5,2026-01-02,2026-01-10,Pending
Owner 15,owner15@mail.test,"204 Main Street, Apt 337",347717,5,https://img.example.com/apartments/337/photo-1.jpg,Living room view #4,Reviewer 674,Review text sample #674,2,2025-12-29,2026-01-01,Confirmed
Owner 162,owner162@mail.test,"189 Main Street, Apt 107",71738,2,https://img.example.com/apartments/107/photo-1.jpg,Living room view #17,Reviewer 1961,Review text sample #1961,4,2026-06-17,2026-06-27,Cancelled
Owner 107,owner107@mail.test,"71 Main Street, Apt 66",191909,1,https://img.example.com/apartments/66/photo-1.jpg,Living room view #3,Reviewer 1999,Review text sample #1999,2,2026-01-13,2026-01-14,Confirmed
Owner 116,owner116@mail.test,"213 Main Street, Apt 218",54559,3,https://img.example.com/apartments/218/photo-1.jpg,Living room view #4,Reviewer 464,Review text sample #464,3,2026-04-22,2026-05-04,Confirmed
Owner 181,owner181@mail.test,"232 Main Street, Apt 89",39226,2,https://img.example.com/apartments/89/photo-1.jpg,Living room view #13,Reviewer 1874,Review text sample #1874,4,2025-12-15,2025-12-27,Pending
Owner 170,owner170@mail.test,"45 Main Street, Apt 234",118814,3,https://img.example.com/apartments/234/photo-5.jpg,Living room view #14,Reviewer 1514,Review text sample #1514,3,2026-06-25,2026-07-06,Confirmed
Owner 100,owner100@mail.test,"57 Main Street, Apt 204",313230,2,https://img.example.com/apartments/204/photo-4.jpg,Living room view #12,Reviewer 587,Review text sample #587,3,2026-02-11,2026-02-22,Completed
Owner 75,owner75@mail.test,"53 Main Street, Apt 121",99795,5,https://img.example.com/apartments/121/photo-4.jpg,Living room view #4,Reviewer 413,Review text sample #413,5,2026-02-26,2026-02-28,Confirmed
Owner 238,owner238@mail.test,"299 Main Street, Apt 64",245922,1,https://img.example.com/apartments/64/photo-4.jpg,Living room view #13,Reviewer 1268,Review text sample #1268,4,2026-06-12,2026-06-25,Confirmed
Owner 120,owner120@mail.test,"155 Main Street, Apt 300",209973,1,https://img.example.com/apartments/300/photo-1.jpg,Living room view #17,Reviewer 820,Review text sample #820,4,2026-06-29,2026-07-12,Cancelled
Owner 235,owner235@mail.test,"183 Main Street, Apt 357",248190,2,https://img.example.com/apartments/357/photo-3.jpg,Living room view #17,Reviewer 908,Review text sample #908,3,2026-04-30,2026-05-07,Cancelled
Owner 139,owner139@mail.test,"145 Main Street, Apt 367",68968,4,https://img.example.com/apartments/367/photo-3.jpg,Living room view #15,Reviewer 483,Review text sample #483,5,2026-04-13,2026-04-15,Confirmed
Owner 191,owner191@mail.test,"273 Main Street, Apt 106",195111,1,https://img.example.com/apartments/106/photo-3.jpg,Living room view #2,Reviewer 1652,Review text sample #1652,5,2026-01-10,2026-01-20,Pending
Owner 136,owner136@mail.test,"155 Main Street, Apt 374",435052,3,https://img.example.com/apartments/374/photo-2.jpg,Living room view #15,Reviewer 1004,Review text sample #1004,2,2025-12-28,2025-12-31,Pending
Owner 69,owner69@mail.test,"299 Main Street, Apt 369",443443,1,https://img.example.com/apartments/369/photo-5.jpg,Living room view #1,Reviewer 1875,Review text sample #1875,5,2026-03-23,2026-04-03,Confirmed
Owner 196,owner196@mail.test,"100 Main Street, Apt 134",84110,3,https://img.example.com/apartments/134/photo-5.jpg,Living room view #1,Reviewer 867,Review text sample #867,1,2026-04-04,2026-04-11,Confirmed
Owner 245,owner245@mail.test,"104 Main Street, Apt 416",93801,1,https://img.example.com/apartments/416/photo-5.jpg,Living room view #13,Reviewer 919,Review text sample #919,5,2025-11-26,2025-12-07,Completed
Owner 243,owner243@mail.test,"218 Main Street, Apt 390",170816,3,https://img.example.com/apartments/390/photo-5.jpg,Living room view #4,Reviewer 551,Review text sample #551,2,2026-03-23,2026-03-25,Completed
Owner 21,owner21@mail.test,"275 Main Street, Apt 175",142129,2,https://img.example.com/apartments/175/photo-4.jpg,Living room view #13,Reviewer 180,Review text sample #180,3,2026-06-30,2026-07-09,Completed
Owner 135,owner135@mail.test,"272 Main Street, Apt 426",212430,1,https://img.example.com/apartments/426/photo-2.jpg,Living room view #10,Reviewer 796,Review text sample #796,3,2026-03-20,2026-04-01,Cancelled
Owner 15,owner15@mail.test,"167 Main Street, Apt 272",183327,4,https://img.example.com/apartments/272/photo-3.jpg,Living room view #12,Reviewer 687,Review text sample #687,5,2025-12-28,2026-01-07,Confirmed
Owner 65,owner65@mail.test,"216 Main Street, Apt 98",111589,2,https://img.example.com/apartments/98/photo-2.jpg,Living room view #8,Reviewer 759,Review text sample #759,5,2026-07-01,2026-07-07,Pending
Owner 83,owner83@mail.test,"78 Main Street, Apt 370",245429,3,https://img.example.com/apartments/370/photo-4.jpg,Living room view #9,Reviewer 1253,Review text sample #1253,5,2025-11-20,2025-12-01,Pending
Owner 144,owner144@mail.test,"231 Main Street, Apt 44",167880,5,https://img.example.com/apartments/44/photo-5.jpg,Living room view #19,Reviewer 1027,Review text sample #1027,2,2026-01-04,2026-01-08,Cancelled
Owner 132,owner132@mail.test,"84 Main Street, Apt 223",158940,4,https://img.example.com/apartments/223/photo-4.jpg,Living room view #4,Reviewer 1463,Review text sample #1463,5,2026-04-17,2026-04-21,Completed
Owner 232,owner232@mail.test,"107 Main Street, Apt 160",286386,4,https://img.example.com/apartments/160/photo-2.jpg,Living room view #7,Reviewer 1994,Review text sample #1994,2,2026-01-24,2026-01-26,Confirmed
Owner 52,owner52@mail.test,"13 Main Street, Apt 448",102220,2,https://img.example.com/apartments/448/photo-3.jpg,Living room view #19,Reviewer 58,Review text sample #58,3,2026-03-30,2026-04-01,Confirmed
Owner 132,owner132@mail.test,"69 Main Street, Apt 398",200280,2,https://img.example.com/apartments/398/photo-2.jpg,Living room view #12,Reviewer 612,Review text sample #612,2,2026-03-20,2026-03-22,Completed
Owner 193,owner193@mail.test,"137 Main Street, Apt 22",168358,1,https://img.example.com/apartments/22/photo-1.jpg,Living room view #9,Reviewer 1717,Review text sample #1717,3,2026-04-19,2026-04-25,Confirmed
Owner 63,owner63@mail.test,"152 Main Street, Apt 339",164291,5,https://img.example.com/apartments/339/photo-5.jpg,Living room view #14,Reviewer 1144,Review text sample #1144,4,2026-04-05,2026-04-06,Pending
Owner 13,owner13@mail.test,"289 Main Street, Apt 46",46173,3,https://img.example.com/apartments/46/photo-4.jpg,Living room view #2,Reviewer 1295,Review text sample #1295,4,2025-12-13,2025-12-26,Pending
Owner 46,owner46@mail.test,"92 Main Street, Apt 241",92393,1,https://img.example.com/apartments/241/photo-3.jpg,Living room view #1,Reviewer 1890,Review text sample #1890,2,2025-12-15,2025-12-24,Confirmed
Owner 164,owner164@mail.test,"90 Main Street, Apt 373",54902,1,https://img.example.com/apartments/373/photo-2.jpg,Living room view #13,Reviewer 782,Review text sample #782,3,2026-05-17,2026-05-21,Confirmed
Owner 202,owner202@mail.test,"251 Main Street, Apt 100",268058,1,https://img.example.com/apartments/100/photo-5.jpg,Living room view #11,Reviewer 447,Review text sample #447,2,2025-12-27,2026-01-02,Confirmed
Owner 140,owner140@mail.test,"198 Main Street, Apt 93",338998,1,https://img.example.com/apartments/93/photo-5.jpg,Living room view #5,Reviewer 679,Review text sample #679,3,2026-04-03,2026-04-11,Pending
Owner 144,owner144@mail.test,"216 Main Street, Apt 130",338913,3,https://img.example.com/apartments/130/photo-5.jpg,Living room view #13,Reviewer 556,Review text sample #556,2,2026-03-01,2026-03-02,Confirmed
Owner 21,owner21@mail.test,"30 Main Street, Apt 442",206315,1,https://img.example.com/apartments/442/photo-3.jpg,Living room view #18,Reviewer 1391,Review text sample #1391,1,2026-04-17,2026-04-23,Pending
Owner 239,owner239@mail.test,"163 Main Street, Apt 221",215716,3,https://img.example.com/apartments/221/photo-4.jpg,Living room view #2,Reviewer 976,Review text sample #976,3,2026-04-19,2026-05-02,Pending
Owner 140,owner140@mail.test,"260 Main Street, Apt 62",247530,5,https://img.example.com/apartments/62/photo-5.jpg,Living room view #18,Reviewer 247,Review text sample #247,3,2026-01-18,2026-01-29,Cancelled
Owner 241,owner241@mail.test,"101 Main Street, Apt 50",317866,4,https://img.example.com/apartments/50/photo-1.jpg,Living room view #4,Reviewer 1192,Review text sample #1192,3,2026-05-15,2026-05-26,Cancelled
Owner 58,owner58@mail.test,"224 Main Street, Apt 45",298409,5,https://img.example.com/apartments/45/photo-2.jpg,Living room view #12,Reviewer 1201,Review text sample #1201,1,2026-02-24,2026-02-27,Confirmed
Owner 243,owner243@mail.test,"86 Main Street, Apt 74",113327,1,https://img.example.com/apartments/74/photo-1.jpg,Living room view #18,Reviewer 619,Review text sample #619,4,2026-04-02,2026-04-08,Completed
Owner 236,owner236@mail.test,"280 Main Street, Apt 314",34629,2,https://img.example.com/apartments/314/photo-4.jpg,Living room view #12,Reviewer 1452,Review text sample #1452,1,2026-03-02,2026-03-08,Cancelled
